id,lemma,raw,sentiment,intensity
[40013],good,good,3,0.8959999999999999
[40014],night depression depression help,night depression depression help,3,0.8959999999999999
[40015],depressing,depressing,3,0.8959999999999999
[40016],black body one pop due pig brutality,black body one pops due pig brutality,3,0.892
[40017],gloomy ass day,gloomy ass day,3,0.888
[40018],terrible,Terrible,3,0.875
[40019],head body desk work,heads body desk work,3,0.875
[40020],sad,sad,3,0.875
[40021],depression,Depression,3,0.875
[40022],awful connectivity service g unhappy poorservice,awful connectivity service G unhappy poorservice,3,0.87
[40023],depressing shit,depressing shit,3,0.861
[40024],bad place own quote depression thinktoomuch,Worst Place Own quotes depression thinktoomuch,3,0.8540000000000001
[40025],service unhappy,service unhappy,3,0.8540000000000001
[40026],sad evening clearing cage belonging final little man,sad evening clearing cage belongings final little man,3,0.8540000000000001
[40027],doe opposite side depression,doe opposite side depression,3,0.8540000000000001
[40028],moment day plaster smile face depression,moment day plaster smile face depression,3,0.8540000000000001
[40029],gloomy mood,gloomy mood,3,0.8390000000000001
[40030],People thing damper day pajama day,People things damper day pajamas day,3,0.833
[40031],ring ring depression,ring ring depression,3,0.833
[40032],situation year unacceptable unhappy,situation year unacceptable unhappy,3,0.833
[40033],talk parent phone,talk parents phone,3,0.833
[40034],home sick blue cure idea sorethroat sick blue fallweath carletonuniversity ottawa,home sick blues cure ideas sorethroat sick blues fallweather carletonuniversity ottawa,3,0.833
[40035],anxiety depression bad people anxiety depression,anxiety depression worst people anxiety depression,3,0.833
[40036],main twitter depress,Main twitter depress,3,0.833
[40037],trump voter redstate despair,Trump voters redstate despair,3,0.833
[40038],funeral tomorrow mourn death gpa,funeral tomorrow mourn death gpa,3,0.833
[40039],v fl game win depression,v fl games win depression,3,0.833
[40040],debenham voucher weekend valid today unhappy,Debenhams voucher weekend valid today unhappy,3,0.8140000000000001
[40041],solid major average dpt program,solid major average dpt programs,3,0.812
[40042],depress,depress,3,0.812
[40043],nsaddened heart nso nyet nthe year lonesome depression poetry poem,nsaddened heart nso nyet nthe years lonesome depression poetry poem,3,0.812
[40044],summer today sadness,Summer today sadness,3,0.812
[40045],evaluation effective student test score PARCC eval time teaching,evaluation effective Student test scores PARCC eval time teaching,3,0.812
[40046],bad news life hard awful depression anxiety,bad news life hard awful depression anxiety,3,0.812
[40047],depression happy thousand time,depression happy thousands times,3,0.812
[40048],depressing,depressing,3,0.812
[40049],health insurance cover mentalhealth psychology depression tms,health insurance cover mentalhealth psychology depression TMS,3,0.8109999999999999
[40050],day,day,3,0.81
[40051],,,3,0.8059999999999999
[40052],application dbs year loose job thank unhappy,applications dbs year loose job thanks unhappy,3,0.792
[40053],social medium place laugh jump dm lol shit depressing,social media place laughs jump DMs lol shit depressing,3,0.792
[40054],r depress,R depress,3,0.792
[40055],many gloomy day,many gloomy days,3,0.792
[40056],weather mood today,weather mood today,3,0.792
[40057],dirty self loathing attitude mope,dirty self loathing attitude mope,3,0.792
[40058],black tomorrow mourn recent victim brutality blackout,black tomorrow mourn recent victims brutality blackout,3,0.779
[40059],person dislike firstdayoffall cold noflipflop,person dislikes FirstDayofFall cold noflipflops,3,0.7709999999999999
[40060],soul weary fighting battle,soul weary fighting battles,3,0.7709999999999999
[40061],prayer family friend amp member loss,prayers family friends amp members loss,3,0.7709999999999999
[40062],care break tired,care break tired,3,0.7709999999999999
[40063],bad depression body little get,bad depression body little get,3,0.7709999999999999
[40064],sadness,sadness,3,0.7709999999999999
[40065],fucking sad person love happiness,fucking sad person love happiness,3,0.7709999999999999
[40066],fact video hate question sad protest suggestion,facts video hate questions sad protest suggestions,3,0.7709999999999999
[40067],interesting photo whole scene ele6200,interesting photo whole scene ELE6200,3,0.7709999999999999
[40068],news result lack understanding misinformation media sadness,news result lack understanding misinformation media sadness,3,0.7709999999999999
[40069],unhappy life,unhappy life,3,0.7709999999999999
[40070],bad possible decision service coverage unhappy,worst possible decision service coverage unhappy,3,0.7709999999999999
[40071],condolence family sad,Condolences family sad,3,0.7709999999999999
[40072],one wild card road sadness,one wild card road sadness,3,0.767
[40073],groom gloom,Groom gloom,3,0.7659999999999999
[40074],work tomorrow val day mourn,work tomorrow val day mourn,3,0.754
[40075],good morning lovely people feeling glum,Good morning lovely people feeling glum,3,0.754
[40076],melancholic,melancholic,3,0.75
[40077],disease maternal grandmother sister affliction,disease maternal grandmother sisters affliction,3,0.75
[40078],blue sea whiskey,blues sea whiskey,3,0.75
[40079],full major rethink lab lifetime sad,full major rethink lab lifetime sad,3,0.75
[40080],health depression,health depression,3,0.75
[40081],seattlepi hard fact,seattlepi hard facts,3,0.75
[40082],darker,darker,3,0.75
[40083],good heart job responsible family information profile dollar tweet,good hearts job Responsible families Information profile dollar tweet,3,0.75
[40084],disneyworld wantogoback,disneyworld wantogoback,3,0.75
[40085],lady gent war racism sadness segregation smh,ladies gents war racism sadness Segregation smh,3,0.75
[40086],care break tired,care break tired,3,0.75
[40087],fame fortune gbbo depressing,fame fortune GBBO depressing,3,0.75
[40088],sad real person bot real,sad real person bot real,3,0.75
[40089],bed next month,bed next months,3,0.74
[40090],baaarissshhhhh sad song prefect night,Baaarissshhhhh sad song prefect night,3,0.7290000000000001
[40091],today,today,3,0.7290000000000001
[40092],place,place,3,0.7290000000000001
[40093],touch issue unhappy patheticservice,touch Issue unhappy patheticservices,3,0.7290000000000001
[40094],amazing day,amazing days,3,0.7290000000000001
[40095],,,3,0.7290000000000001
[40096],bad place own quote thinktoomuch,Worst Place Own quotes thinktoomuch,3,0.7290000000000001
[40097],british_airway ortambo_int least passenger bag new suitcase unhappy customer,British_Airways ortambo_int least passengers bags new suitcase unhappy customer,3,0.7290000000000001
[40098],broken hateful guilty love sadness,broken hateful guilty love sadness,3,0.7290000000000001
[40099],tomorrow last episode despair much shit,tomorrow last episode despair much shit,3,0.7290000000000001
[40100],white mouth people mourn,White mouths people mourn,3,0.7290000000000001
[40101],despair,despair,3,0.7290000000000001
[40102],black man afraid violation truth sad,Black man afraid violation truth sad,3,0.7290000000000001
[40103],sad,sad,3,0.7290000000000001
[40104],pop pill wake tomorrow,pop pills wake tomorrow,3,0.7290000000000001
[40105],Patti sad ran sofa plenty love affection usual sad,Patti sad ran sofa plenty love affection usual sad,3,0.7290000000000001
[40106],house basic requirement option,houses basic requirements options,3,0.7290000000000001
[40107],work money sad,work money sad,3,0.7290000000000001
[40108],housing market place range fml,housing market places range FML,3,0.7290000000000001
[40109],happy future arc upset,happy future arc upset,3,0.7290000000000001
[40110],day row,days row,3,0.7290000000000001
[40111],gloomy hour,gloomy hour,3,0.7290000000000001
[40112],swift photo night sad,swifts Photo nights sad,3,0.7290000000000001
[40113],disheartened amp tough resolute defence bad amp shambolic,disheartened amp toughest resolute defences worst amp shambolic,3,0.7290000000000001
[40114],laugh sad,laugh sad,3,0.708
[40115],condolence family,Condolences family,3,0.708
[40116],appalling clear save button able use generic unhappy,appalling clear save button able use generic unhappy,3,0.708
[40117],depress,depress,3,0.708
[40118],waberme good reporter sad,wabermes good reporter sad,3,0.708
[40119],room dreary endure,room dreary endure,3,0.708
[40120],broken hearted lover gloom,broken hearted lovers gloom,3,0.708
[40121],grim amp compelling news report blockade aid dosomethingpolitican,grim amp compelling news report blockade aid dosomethingpoliticans,3,0.708
[40122],hole sadness,hole sadness,3,0.708
[40123],click cupcake vehicle available sadness,click cupcake vehicles available sadness,3,0.708
[40124],nasty nasty chilly rain damper afternoon cigar good thing cspanwj tomorrow,Nasty nasty chilly rain damper afternoon cigar good thing cspanwj tomorrow,3,0.708
[40125],severe extreme depression difference lol,severe extreme depression difference lol,3,0.708
[40126],crisp autumn air freedom death mourn,crisp autumn air freedom death mourn,3,0.708
[40127],smokey dad sad,Smokeys dad sad,3,0.6890000000000001
[40128],whole part borderline despair least situation control,whole part borderline despair least situation control,3,0.688
[40129],story life,story life,3,0.688
[40130],week full,weeks full,3,0.688
[40131],hannahfjame pout,HannahFJames pout,3,0.688
[40132],despair,despair,3,0.688
[40133],peace,peace,3,0.688
[40134],sad man little bit bad fear police sad ourworld,sad man little bit worst fear police sad ourworld,3,0.688
[40135],car sad,CAR sad,3,0.688
[40136],head sadness sickness madness misunderstanding,head sadness sickness madness misunderstanding,3,0.688
[40137],high school neighbor sobering stuff sadness,high school neighbors sobering stuff sadness,3,0.688
[40138],close eye dream weary sleepissue,close eyes dream weary sleepissues,3,0.688
[40139],store note7 replacement sadness,stores Note7 replacements sadness,3,0.688
[40140],hair straightner lostwithoutmyhairstraightener,hair straightner lostWithoutMyHairStraightener,3,0.688
[40141],fancy fundraiser,fancy fundraisers,3,0.688
[40142],underground nice place 30am somanypeople grim,underground nice place 30am somanypeople grim,3,0.688
[40143],week full,weeks full,3,0.688
[40144],omg grim,omg grim,3,0.688
[40145],,,3,0.688
[40146],loyal heart somber,loyal heart somber,3,0.688
[40147],knology providing customer equipment internet service unhappy scam,knology providing customers equipment internet services unhappy scam,3,0.688
[40148],many cop many ppl r alive,many cops many ppl r alive,3,0.688
[40149],find stay passerby musing melancholy,find stay passerby musings melancholy,3,0.68
[40150],use phone sad,use phone sad,3,0.68
[40151],vitamin d pill handful eternal winter grim overit,vitamin D pills handful eternal winter grim overit,3,0.675
[40152],network damage n support tired hurt nojustice surivivor,network damage n support tired hurt nojustice surivivor,3,0.67
[40153],poster,poster,3,0.669
[40154],less hour drinking time,less hour drinking time,3,0.667
[40155],room minute time photo,room minutes time photo,3,0.667
[40156],mixed emotion lostfriend complication,Mixed emotions lostfriends complications,3,0.667
[40157],Jay_2752,Jay_2752,3,0.667
[40158],yearly transition hopeful,yearly transition hopeful,3,0.667
[40159],gervaisoholic easy ride child nWe sullen,Gervaisoholic easy ride child nWe sullen,3,0.667
[40160],11yo son advice today polite sudden movement hand sadness,11yo son advice today polite sudden movements hands sadness,3,0.667
[40161],wipe floor,wipe floor,3,0.667
[40162],bad airline worstairline shocking dire dismal beyondajoke useless,worst airline worstairline shocking dire dismal beyondajoke useless,3,0.667
[40163],half gym morning depressing,half gym morning depressing,3,0.667
[40164],early flt agent pas unhappy,earlier flt agent pas unhappy,3,0.667
[40165],love ex united manager form fanbase despair time fucking team,Love ex United managers form fanbase despair times fucking team,3,0.667
[40166],week dreadful,weeks dreadful,3,0.667
[40167],rewardhardwork,rewardhardwork,3,0.667
[40168],favorite youtuber month depression bad,favorite youtubers months depression worse,3,0.667
[40169],midnight,midnight,3,0.667
[40170],sadness hard focus work,sadness hard focus work,3,0.667
[40171],old,old,3,0.667
[40172],,,3,0.667
[40173],man helicopter bad dude problem black bad sad,man helicopter bad dude problem black bad sad,3,0.667
[40174],difference woman deception pressure depressing,difference women deception pressure depressing,3,0.667
[40175],,,3,0.667
[40176],depressed suicidal person life fun relatable encouraging,depressed suicidal person life fun relatable encouraging,3,0.667
[40177],dead desire clean apartment garbage managing depression,dead desire clean apartment garbage managing depression,3,0.667
[40178],poor service tonight season ticket holder seat move unhappy,poor service tonight season ticket holders seats move unhappy,3,0.667
[40179],pencil end,pencil end,3,0.667
[40180],earring sink school,earrings sink school,3,0.667
[40181],holiday blue,holiday blues,3,0.6609999999999999
[40182],end sober,end sober,3,0.66
[40183],,,3,0.654
[40184],sober,sober,3,0.653
[40185],clear tolerance habitual liar fan citizen despair,clear tolerance habitual liars fan citizen despair,3,0.6459999999999999
[40186],pic mistake way race sad ignorant,pic mistake way race sad ignorant,3,0.6459999999999999
[40187],solemnity anxiety lacing,solemnity anxiety lacing,3,0.6459999999999999
[40188],junior purple ollaf alarm german sadness,juniors purple ollafest alarm German sadness,3,0.6459999999999999
[40189],fact bra week tomorrow depressing,fact bra week tomorrow depressing,3,0.6459999999999999
[40190],distant mourn,distant mourn,3,0.6459999999999999
[40191],situation year unacceptable,situation year unacceptable,3,0.6459999999999999
[40192],weather sunny hot gloomy cold,weather sunny hot gloomy cold,3,0.6459999999999999
[40193],hour order hour phone sad,hours order hours phone sad,3,0.6459999999999999
[40194],life short worry sadness grief,Life short worries sadness grief,3,0.6459999999999999
[40195],sulk bed,sulk bed,3,0.6459999999999999
[40196],stupid dismal lame winter dangerous ice,stupid dismal lame winters dangerous ice,3,0.6459999999999999
[40197],local mall school football game,local mall school football games,3,0.6459999999999999
[40198],great programme tonight sad upsetting extremeworld,great programme tonight sad upsetting extremeworld,3,0.6459999999999999
[40199],friend ugly tru sad tumblr,friends ugly tru sad tumblr,3,0.64
[40200],mom yesterday grim sick,mom yesterday grim sick,3,0.64
[40201],whole argument argument ban discourage display,whole argument argument ban discourage display,3,0.636
[40202],pity instructor circumstance,pity instructors circumstances,3,0.625
[40203],mhchat adult relationship memory ability process sadness,mhchat adult relationships memories ability process sadness,3,0.625
[40204],season end boy mo,seasons end boy mo,3,0.625
[40205],sour face tiny pout,sour face tiny pout,3,0.625
[40206],many thing many thing heaviness,many things many things heaviness,3,0.625
[40207],knology providing customer equipment internet service scam,knology providing customers equipment internet services scam,3,0.625
[40208],happyandbashful simper pout repeat,happyandbashful simper pout repeat,3,0.625
[40209],day,day,3,0.625
[40210],heart looooool,heart looooool,3,0.625
[40211],jack_haug_lifty eable dry remainer tear,jack_haug_lifty eable dry remainer tears,3,0.625
[40212],bathroom stall pant dry,bathroom stall pants dry,3,0.625
[40213],weary,weary,3,0.625
[40214],absurd future country despair,absurd future country despair,3,0.625
[40215],droop alone blame,droop alone blame,3,0.625
[40216],origin prevelant,origin prevelant,3,0.625
[40217],sobriety hell journey,sobriety hell journey,3,0.625
[40218],doe opposite side,doe opposite side,3,0.625
[40219],nOh sad important world grieve,nOh sad important world grieve,3,0.625
[40220],failure delivery time customer k rupee good tiagotatamotor unhappy,failure delivery time customer K rupees good tiagotatamotors unhappy,3,0.625
[40221],sterushton grim stuff century history porn baron twat minty new stadium,sterushton grim stuff century history porn baron twats minty new stadium,3,0.624
[40222],sad man little bit bad fear police ourworld,sad man little bit worst fear police ourworld,3,0.618
[40223],least crystal part wrong dark atmosphere fact,least crystal part WRONG dark atmosphere fact,3,0.613
[40224],way cool young way young sober tunechi,Way cool young way young sober tunechi,3,0.604
[40225],number low people unhappy,numbers low people unhappy,3,0.604
[40226],charger,charger,3,0.604
[40227],grim piece laughter,grim piece laughter,3,0.604
[40228],clip youtube tonight vigil church justice anger sadness,clips youtube tonight vigil church justice anger sadness,3,0.604
[40229],nail half grim acrylic,nail half grim acrylic,3,0.604
[40230],football team banner sure unhappy playwithsomeheart,football team banner sure unhappy playwithsomeheart,3,0.604
[40231],unhappy,unhappy,3,0.604
[40232],sad day 1st day summer goodbyesumm sadness bathingsuitsforever,sad day 1st day Summer goodbyesummer sadness bathingsuitsforever,3,0.604
[40233],,,3,0.604
[40234],awareness time awareness time awareness time,Awareness time awareness time awareness time,3,0.604
[40235],cup hand,cup hands,3,0.604
[40236],loooooong year fan normal sad,loooooong year fan normal sad,3,0.604
[40237],,,3,0.604
[40238],sadness bed depth despair name love,sadness bed depths despair name love,3,0.604
[40239],hood gun public opinion indictment police dark,hood gun Public opinion indictment police dark,3,0.604
[40240],beer,beer,3,0.604
[40241],sulk,sulk,3,0.604
[40242],heaviness forge,heaviness forge,3,0.604
[40243],fail pass sober,fail pass sober,3,0.604
[40244],eehbahmum plummet depth despair,eehbahmum plummet depths despair,3,0.604
[40245],donlemon presidency dark age world war amp long term pain,donlemon presidency dark age world war amp Long term pain,3,0.604
[40246],music album,music album,3,0.604
[40247],dreadful pitch fryer depth CPFC,dreadful pitch Fryers depth CPFC,3,0.604
[40248],unhappy unhappy people,unhappy unhappy people,3,0.604
[40249],report health today feeling self dis sadness,reports health today feeling self dis sadness,3,0.604
[40250],blame manager player abysmal team dreadful one mufc,blame manager players abysmal team dreadful one mufc,3,0.604
[40251],grim reminder bad game bit happy time,grim reminder bad games bit happy times,3,0.604
[40252],thing right great future hand new thing,thing right great future hand new thing,3,0.604
[40253],dt win depress turnout amp provide cover election,DT win depress turnout amp provide cover election,3,0.604
[40254],voice year sad thevoice,voice year sad thevoice,3,0.604
[40255],chocorobo,chocorobos,3,0.583
[40256],fan football start dreadful,fan football start dreadful,3,0.583
[40257],fucking year contact thousand tweet tweet,fucking years contact thousands tweets tweet,3,0.583
[40258],respect war u friend mate war,respect war u friends mates war,3,0.583
[40259],main character sort skim end grim unsettling,main character Sort skim end grim unsettling,3,0.583
[40260],first coat pair sunglass limb,First coat pair sunglasses limb,3,0.583
[40261],people adrenaline rush,people adrenaline rush,3,0.583
[40262],pout stop,pout stop,3,0.583
[40263],despair action attempt pierce armour numbness,despair action attempt pierce armour numbness,3,0.583
[40264],real life person follower selfhelp depression,real life person followers selfhelp depression,3,0.583
[40265],insensitive grieve idgi,insensitive grieve idgi,3,0.583
[40266],damper mood,damper mood,3,0.583
[40267],,,3,0.583
[40268],depress,depress,3,0.583
[40269],romero fucking dreadful month old,Romero fucking dreadful month old,3,0.583
[40270],step step backward link rogerfederershop work hope new sadness,step steps backward link RogerFedererShop work hope new sadness,3,0.583
[40271],friend ugly tru tumblr,friends ugly tru tumblr,3,0.583
[40272],man realdonaldtrump heated argument penis sad,man realDonaldTrump heated argument penis sad,3,0.583
[40273],good day,best days,3,0.583
[40274],depression sadness different q mhchat,depression sadness different q mhchat,3,0.583
[40275],behavior other inner peace healing depression meditation,behavior others inner peace healing depression meditation,3,0.583
[40276],aerlingus business class luggage day customer response time unhappy customer,AerLingus business class luggage day customer response time unhappy customer,3,0.583
[40277],teampaella present way arrive,teampaella presents way arrive,3,0.583
[40278],morning damn shoe size fml,morning damn shoes size FML,3,0.583
[40279],,,3,0.583
[40280],determined hurt,determined hurt,3,0.575
[40281],thing unhappy deal video,thing unhappy deal videos,3,0.574
[40282],dreadful live footy match,dreadful live footy matches,3,0.5710000000000001
[40283],egg grim eating material embodiment,egg grim eating material embodiment,3,0.563
[40284],sober,sober,3,0.562
[40285],,,3,0.562
[40286],today pout annoying,today pout annoying,3,0.562
[40287],instinct human mind animal despair,instinct human mind animal despair,3,0.562
[40288],Patti sad ran sofa plenty love affection usual,Patti sad ran sofa plenty love affection usual,3,0.562
[40289],aunt,aunt,3,0.562
[40290],blanket hoody mope,blankets hoody mope,3,0.562
[40291],pitch brand tab relevant kind detachment serious,pitch brand tabs relevant kind detachment serious,3,0.562
[40292],nature lot green gloomy,Nature lot greener gloomy,3,0.562
[40293],top home owning tip mortgage balance slowness depress,top home owning tip mortgage balance slowness depress,3,0.562
[40294],new lock sound grim,new lock sound grim,3,0.562
[40295],nothing life way reason fatloss,Nothings life way reason fatloss,3,0.562
[40296],sad music,sad music,3,0.562
[40297],week rest week work mourn gbbo,week rest week work mourn GBBO,3,0.562
[40298],week course kitchen sink knife fork ear,weeks course kitchen sink knives forks ears,3,0.562
[40299],,,3,0.562
[40300],grapefruit squash able week unhappy,grapefruit squash able weeks unhappy,3,0.562
[40301],creativity,creativity,3,0.562
[40302],specific circumstance careful,specific circumstances careful,3,0.562
[40303],dismal situation,dismal situation,3,0.561
[40304],drunk man bus bottle seat grim,drunk man bus bottle seats grim,3,0.5479999999999999
[40305],u much mind stove,u much mind stove,3,0.542
[40306],report baitswitch let fine badbusiness honoryourdeal unhappy,report baitswitch lets fines badbusiness honoryourdeal unhappy,3,0.542
[40307],serious min nap,serious min nap,3,0.542
[40308],tvscarlkinsella suck grim watch,TVsCarlKinsella suck grim watch,3,0.542
[40309],team big football pitch fucking dreadful pitch,team big football pitch fucking dreadful pitch,3,0.542
[40310],angry shouting optimist half empty half full,Angry shouting optimist half empty half full,3,0.542
[40311],sleep dejected,sleep dejected,3,0.542
[40312],shame world gloom day sense whole part part h e l c,shame world gloom day sense whole part part h e l c,3,0.542
[40313],grieve person,grieve person,3,0.542
[40314],cold,cold,3,0.542
[40315],british_airway bag info day,British_Airways bag info day,3,0.542
[40316],shirt mind dangerous place sadness,shirt mind dangerous place sadness,3,0.542
[40317],nephew frown face beautiful,nephew frown face beautiful,3,0.542
[40318],right,right,3,0.542
[40319],dobetter carriage room stand commute unhappy,dobetter carriages room stand commute unhappy,3,0.542
[40320],verb old contact melissavcomedy waitingforexplanation,verb old contacts melissavcomedy waitingforexplanation,3,0.542
[40321],dishearten presidential race voting,dishearten presidential race voting,3,0.542
[40322],blue big rest body n lose day,blues bigger rest body n lose day,3,0.542
[40323],black man afraid violation truth,Black man afraid violation truth,3,0.542
[40324],different sixth form oppressive architecture people,different sixth form oppressive architecture people,3,0.542
[40325],confident experience success last 50yrs sad,confident experience successes last 50yrs sad,3,0.542
[40326],good rock bottom season new depth despair playoff njdevil,good rock bottom seasons new depths despair playoffs NJDevils,3,0.542
[40327],generosity healthy happy lost,generosity healthy happy lost,3,0.542
[40328],bitch depress,bitch depress,3,0.542
[40329],shocking experience guy dreadful,shocking experience guys dreadful,3,0.542
[40330],cotsonika unhappy way fmjacob,cotsonika unhappy way fmjacob,3,0.542
[40331],simslover163 whole family,simslover163 whole family,3,0.542
[40332],regret thing time regret thing inconsolable,Regret things time regret things inconsolable,3,0.542
[40333],untypical dull,untypical dull,3,0.542
[40334],old cat piss weary sweet bit,oldest cat pisses weary sweet bit,3,0.542
[40335],,,3,0.542
[40336],grim nail,grim nails,3,0.542
[40337],stuck crime,stuck crimes,3,0.541
[40338],spine frown,spine frown,3,0.521
[40339],good shorty much sad right front face,good shorty much sad right front face,3,0.521
[40340],cat uncertainty future plot,cat uncertainty future plot,3,0.521
[40341],way ticket blue,way ticket blues,3,0.521
[40342],swp_road dull,SWP_Roads dull,3,0.521
[40343],unhappy campaign son low other,unhappy campaign son low others,3,0.521
[40344],dreadful,dreadful,3,0.521
[40345],thing right great future hand new thing,thing right great future hand new thing,3,0.521
[40346],second book tonight somber sad havemercy author writer,second book tonight somber sad havemercy author writer,3,0.521
[40347],feeling lip frown try,feelings lips frown tries,3,0.521
[40348],early flt agent pas,earlier flt agent pas,3,0.521
[40349],sink cause stomach,sink cause stomach,3,0.521
[40350],mixed gloomy little optimistic,mixed gloomy little optimistic,3,0.521
[40351],fraction heart,fraction heart,3,0.521
[40352],top doom gloom move,top doom gloom move,3,0.521
[40353],time short rest weary,time short rest weary,3,0.521
[40354],blue,blues,3,0.521
[40355],help depression office call tms,help depression office call TMS,3,0.521
[40356],dunno spacious lovely melancholy present,dunno spacious lovely melancholy present,3,0.521
[40357],vacuum dull biology department,vacuum dull biology department,3,0.521
[40358],man helicopter bad dude problem black bad,man helicopter bad dude problem black bad,3,0.521
[40359],good service customer,best service customer,3,0.521
[40360],shitty pout wind change,shitty pout wind changes,3,0.521
[40361],health insurance cover mentalhealth psychology tms,health insurance cover mentalhealth psychology TMS,3,0.521
[40362],meden non existent face,meden non existent face,3,0.521
[40363],negative campaign doom gloom win election,negative campaign doom gloom win elections,3,0.521
[40364],depression,depression,3,0.52
[40365],constitutional right abortion constitutional right life net protect right,constitutional RIGHT abortion constitutional RIGHT life net protects rights,3,0.514
[40366],inconsolable context,inconsolable context,3,0.509
[40367],arm quiet,arms quiet,3,0.5
[40368],want time unfulfilled joyless,want time unfulfilled joyless,3,0.5
[40369],sad truth,sad truth,3,0.5
[40370],people realize riot hate city,people realize riots hate city,3,0.5
[40371],work money,work money,3,0.5
[40372],dreadful class goal team,dreadful class goal team,3,0.5
[40373],tune funereal,tune funereal,3,0.5
[40374],funeral close casket play call recording talkshoe,funeral close casket play Call recording talkshoe,3,0.5
[40375],goodbye despair,goodbye despair,3,0.5
[40376],ffs dreadful defending,Ffs dreadful defending,3,0.5
[40377],raylewis name change foh theydontlikeyoueither unwoke,raylewis name change foh theydontlikeyoueither unwoke,3,0.5
[40378],last time interview,last time interview,3,0.5
[40379],day,day,3,0.5
[40380],story recent day positive accomplishment challenge sad,stories recent days positive accomplishments challenges sad,3,0.5
[40381],series depression bad well novel,series depression bad better novel,3,0.5
[40382],vigorous fine display despair joyful,vigorous Fine display despair joyful,3,0.5
[40383],dull sleeping hour crew patch mechanical amndbot,dull sleeping hour crew patches mechanicals AMNDBots,3,0.5
[40384],2nd step anxiety depression action,2nd step anxiety depression action,3,0.495
[40385],eugenia_cooney sure hell depression,Eugenia_Cooney sure hell depression,3,0.485
[40386],fact video hate ask question protest suggestion,facts video hate ask questions protest suggestions,3,0.479
[40387],Nataliem55 war factor jump economic growth,Nataliem55 war factor jump economic growth,3,0.479
[40388],grim dame clown channel way,grim dame clowns channel way,3,0.479
[40389],leed price dismal attendance last night,Leeds prices dismal attendance last night,3,0.479
[40390],greencapt fact mask manufacturer,greencapt fact mask manufacturer,3,0.479
[40391],word happiness balanced sadness,word happiness balanced sadness,3,0.479
[40392],solution punish criminal way discourage crime circle,solution punish criminals way discourage crime circle,3,0.479
[40393],episode gloomy day today sense inspiration listening,episodes gloomy day today sense inspiration listening,3,0.479
[40394],thing sober watch prayer,things sober watch prayer,3,0.479
[40395],sorry grim amp lose trust,sorry grim amp lose trust,3,0.479
[40396],guy successful guy ship sail guy sub last sunk,guy successful guy ship sail guy sub last sunk,3,0.479
[40397],racist girl,racist girl,3,0.479
[40398],brave young individual depression anxiety help awareness beyondblue,brave young individuals depression anxiety help awareness beyondblue,3,0.479
[40399],rough situation campaign breman late new manager,rough situations campaign Bremen late new manager,3,0.479
[40400],blame room chair dark,blame room chair dark,3,0.479
[40401],mtracey pessimist therapy fix wrong,mtracey pessimist therapy fix wrong,3,0.479
[40402],tonne,tonne,3,0.479
[40403],ticcikasie1 frown trainer,ticcikasie1 frown trainer,3,0.479
[40404],child abuse dark,child abuse dark,3,0.479
[40405],bare video online help affliction twitt video,Bare videos online help affliction twitter videos,3,0.479
[40406],sober drunk mouth,sober drunk mouth,3,0.479
[40407],tooth vein poor woman small problem engine,teeth vein poor woman small problem engine,3,0.479
[40408],bad possible decision service coverage,worst possible decision service coverage,3,0.479
[40409],day snapchat streak,day snapchat streak,3,0.47700000000000004
[40410],infection nIt,infections nIt,3,0.475
[40411],mistaken tweet comment random twitter user,mistaken tweet comment random twitter user,3,0.469
[40412],hour order hour phone,hours order hours phone,3,0.46399999999999997
[40413],cause pine main,cause pine main,3,0.461
[40414],episode emotional weakness sorry,episode emotional weakness sorry,3,0.46
[40415],confident experience success last 50yrs,confident experience successes last 50yrs,3,0.45799999999999996
[40416],alone credit card mope,alone credit card mope,3,0.45799999999999996
[40417],justanavywife passion emotion truth,justanavywife passion Emotion truth,3,0.45799999999999996
[40418],horrible pun day cage dark corner amp hysterical,horrible puns day cage dark corner amp hysterical,3,0.45799999999999996
[40419],house mess friend mess serious twitter problem friend filthy,house mess friends mess serious twitter problem friends filthy,3,0.45799999999999996
[40420],child afraid dark real tragedy life man afraid light,child afraid dark real tragedy life men afraid light,3,0.45799999999999996
[40421],forlorn scanning house,forlorn scanning house,3,0.45799999999999996
[40422],doom amp gloom train much fun,doom amp gloom Train much fun,3,0.45799999999999996
[40423],history culture discourage irish person match final,History culture discourage Irish person match final,3,0.45799999999999996
[40424],downtrodden part town brave More,downtrodden part town brave More,3,0.45799999999999996
[40425],tonight neitzkeamara confused,tonight neitzkeamara confused,3,0.45799999999999996
[40426],tooth 2b,teeth 2b,3,0.45799999999999996
[40427],doom gloom lovely thing,doom gloom lovely things,3,0.45799999999999996
[40428],ynnsanity study hard job way dreadful,ynnsanity study hard job way dreadful,3,0.45799999999999996
[40429],way change mope,ways change mope,3,0.45799999999999996
[40430],donut time week lbs linear,donuts times week lbs linear,3,0.45799999999999996
[40431],love sober sober revival,love sober sober revival,3,0.45799999999999996
[40432],gloomy people gloomy,gloomy people gloomy,3,0.45799999999999996
[40433],half star break affair porn vid etc rating sad,half stars break affairs porn vids etc ratings sad,3,0.45799999999999996
[40434],serious putting word mouth bitch sentence shit blood,serious putting words mouth bitch sentence shit bloods,3,0.45799999999999996
[40435],foggy dark morning filter time lighting purpose,foggy dark morning filter time lighting purposes,3,0.45799999999999996
